rec_id,ssn,first_name,middle_name,last_name,gender,current_age,birth_date,street_address,suburb,postcode,state,phone,email,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp
R37036556,g163703655,jamal,william,gauldin,m,23,22/11/1997, 9999  wattagan  road  wattagan  vale ,laguna,2325.0,nsw, 02  7232  4425 ,kdelteftho@hotmail.com,diploma,other-technician,103035.0, 4184  5244  8438  7185 ,4,2020-06-20t09:35+00:00
R28286326,c122388626,darlene,lemons,jacobs,f,74,22/12/1946, 1  windmill  road  rum  jungle ,batchelor,845.0,nt, 08  9819  3422 ,oikcffrafp@mail.com,advance-diploma,other-technician,110673.0, 0576  8818  0163  0417 ,49,2014-04-20t21:27+00:00
R34740297,i137740942,toney,r,harrington,f,58,12/4/1962, 59  franklin  street  canberra  medical  ecology  centre ,forrest,2603.0,act, 02  9495  5727 ,ighrmrbtaq@hotmail.com,certificate-iii,other-worker,51174.0, 2025  9977  4355  7625 ,39,2020-07-18t11:37+00:00
R46285287,h165488227,katie,lynn,bui,f,19,4/3/2001, 7  lovett  street  karingal  hme ,devonport,7310.0,tas, 03  8410  8045 ,katie.bui@hotmail.com,bachelor-degree,other-technician,98837.0, 2170  1552  9937  2181 ,0,2020-01-15t04:49+00:00
R33067701,e160130377,richard,andrew,mclaughlin,m,41,13/7/1976, 10  Tyson  Drive ,Pialligo,2609.0,ACT, 02  3405  6601 ,glrmklchfl@mail.com,secondary-school,un-employed,3429.0, 2220  0333  4982  5819 ,24,2016-12-03T17:29+00:00
R32243220,h133042222,garry,joseph,runion,f,56,7/11/1964, 6  leichhardt  terrace  leichtodd  plaza , alice  springs ,870.0,nt,,runion100@mail.com.au,certificate-iii,ict-technician,, 1886  1839  8085  4322 ,37,2020-06-04t10:51+00:00
R05068507,b106505087,john,edward,keen,f,28,24/11/1992, 144  umfrevilles  road  hartz  view ,kaoota,7150.0,tas, 03  3487  7976 ,john.keen@gmail.com,bachelor-degree,art-media-professional,139495.0, 4523  2065  0398  7423 ,6,2017-05-17t11:05+00:00
R46962250,a154669220,euniqua,s,katerakis,f,15,9/8/2005, 220  lidgerwoods  lane  brae  view ,birregurra,3242.0,vic, 03  3427  0033 ,euniqua.katerakis@mail.com.au,secondary-school,,0.0,,0,2020-01-11t15:20+00:00
R56036488,f186568430,rosemary,gail,holshouser,f,68,10/1/1952, 12  Bent  Street ,Mundingburra,4812.0,QLD, 07  2293  4366 ,rosemary83@mail.com.au,secondary-school,machinary-driver,14938.0, 7594  5407  6503  8492 ,48,2019-03-24T04:09+00:00
R28057903,a195300728,william,ryland,allen,f,20,27/6/2000, 15  woodside  court  lakehaven  est ,gorokan,2263.0,nsw, 02  7287  2413 ,hddjfettch@aol.com,advance-diploma,art-media-professional,141403.0, 7699  6434  9901  9605 ,1,2020-07-09t16:55+00:00
R68020080,g108806002,ruth,gayle,silvers,f,50,2/7/1970, 6  somerset  place  cheltenham  green ,prospect,7250.0,tas, 03  7459  2627 ,ruth71@aol.com,certificate-iv,ict-technician,120297.0, 4411  0883  9853  2925 ,28,2017-03-03t20:43+00:00
R83609840,d148806039,tondelaya,hillian,vaught,f,17,6/9/2003, 1  golf  links  road  cottage ,maldon,3463.0,vic, 03  1177  7450 ,vaught45@gmail.com,senior-secondary-school,casual-worker,0.0, 9693  9466  6149  7687 ,2,2020-02-02t15:46+00:00
R69522279,g169527292,shanicka,shaunte,smith,f,60,14/9/1960, 16  Brandon  Court , Endeavour  Hills ,3802.0,VIC, 03  8960  1641 ,smith.shanicka@hotmail.com,diploma,construction-worker,, 6333  4743  1249  4912 ,41,2020-03-18T16:36+00:00
R35895149,c159345198,christopher,e,turner,m,71,14/9/1946, 2  Gatty  Street ,Scullin,2614.0,ACT, 02  9091  6879 ,turner32@yahoo.com,senior-secondary-school,taxi-driver,18449.0, 1883  9127  9187  7032 ,53,2015-06-24T08:25+00:00
R37588835,f185875338,burton,montgomery,sadowski,m,26,3/5/1994, 12  Dryden  Avenue , Hazelwood  Park ,5066.0,SA, 08  9278  3817 ,burton11@hotmail.com,bachelor-degree,legal-professional,, 9869  6266  5862  7116 ,7,2020-03-13T09:30+00:00
R40860797,d174796008,ronald,,auman,f,36,4/7/1983, 3  Gemini  Street , Junction  Hill ,2460.0,NSW, 02  4078  8906 ,ttteadksle@mail.com,advance-diploma,other-technician,147242.0, 8157  0337  0254  4706 ,15,2016-10-20T23:20+00:00
R47790348,g183470497,greg,barabbasshonte,leachman,f,53,10/8/1967, 8  bauhinia  lane  earlhaven ,nerang,4211.0,qld, 07  5045  3788 ,greg.leachman@hotmail.com,secondary-school,factory-worker,18938.0, 2152  2351  2222  9458 ,34,2020-05-04t15:57+00:00
R36052053,a152630035,virginia,leigh,gonzalez,f,59,12/2/1957, Charlotte  Street ,Burradoo,2576.0,NSW, 02  2264  0571 ,virginia81@yahoo.com,certificate-iii,engineering-worker,89959.0, 3691  2858  2956  0303 ,44,2016-01-10T07:24+00:00
R64041570,g160401574,adrian,nicholas,akhavi,m,15,28/12/2005, 16  cumberland  road  villa  5 ,ingleburn,2565.0,nsw, 02  5707  4704 ,adrian.akhavi@aol.com,secondary-school,,0.0,,0,2020-06-27t19:30+00:00
R26968794,a142989766,emily,yow,graham,f,44,23/7/1972, Thomas  Road ,Homebush,4741.0,QLD, 07  7479  1628 ,graham.emily@hotmail.com,graduate-certificate,legislator,127204.0, 7925  5220  5490  7515 ,29,2016-02-18T04:35+00:00
R63031307,c167033013,yazmin,bennett,bichler,f,13,12/8/2007, 9  cavenagh  street  national  mutual  centre ,darwin,800.0,nt, 08  2391  0246 ,bichler36@gmail.com,secondary-school,,0.0,,0,2020-12-04T04:34+00:00
R92857052,a158527290,melisia,ann,calabria,f,25,10/3/1992, 19  Petersen  Crescent , Port  Noarlunga ,5167.0,SA, 08  5230  9204 ,melisia85@yahoo.com,certificate-ii,carer,45632.0, 9020  5978  8660  2162 ,9,2017-10-27T04:48+00:00
R31388691,i119383168,charles,cyril,harper,f,19,19/8/2001, 37  Beaconsfield  Terrace , Gordon  Park ,4031.0,QLD, 07  6217  5738 ,lblnektkrp@yahoo.com,senior-secondary-school,clerical-worker,39720.0, 2729  6835  2341  7386 ,0,2020-07-05T20:13+00:00
R28286150,d168021285,walter,william,davis,f,26,26/7/1992, 10  Rockwall  Crescent , Potts  Point ,2011.0,NSW, 02  3667  7887 ,davis.walter@yahoo.com,graduate-diploma,chief-executive,, 9839  3758  0116  9397 ,9,2018-07-07T15:34+00:00
R13076925,h153760192,donald,john,cain,m,10,27/8/2010, 7  cowper  street  taree  carvn  park ,taree,2430.0,nsw, 02  2189  4972 ,cain.donald@yahoo.com,primary-school,,0.0,,0,2020-06-20t03:53+00:00
R89111479,c191879114,roger,ray,marva,f,51,24/7/1969, 1  south  street  geeumbi ,toowoomba,4350.0,qld, 07  5265  6856 ,roger.marva@hotmail.com,diploma,other-worker,-9999.0, 5816  2063  9789  7196 ,32,2020-07-03t01:03+00:00
R12112249,h112411922,frederick,randall,barker,m,53,23/12/1967, 5  William  Street ,Longford,7301.0,TAS, 03  5111  2942 ,,senior-secondary-school,construction-labourer,10089.0, 6782  7892  9588  8123 ,34,2020-02-06T04:30+00:00
R81951508,g195818015,petra,turner,lewis,f,17,8/11/2000, 463  scaysbrook  drive  brentwood  village ,kincumber,2251.0,nsw, 02  7224  5260 ,petra55@yahoo.com,senior-secondary-school,other-clerical-worker,33673.0, 5907  6052  5341  8339 ,1,2017-07-27T05:15+00:00
R74618912,a149161782,gregory,steven,ragland,m,59,8/12/1961, 161  london  circuit  colonial  building , canberra  city ,2601.0,act, 02  3351  9134 ,gregory.ragland@aol.com,certificate-ii,other-service-worker,-9999.0, 9653  3296  7964  3001 ,36,2016-10-25t20:08+00:00
R24180502,i121402508,vickie,e,law,f,62,29/10/1958, 242  piggabeen  road  cobaki  broadwater  village , tweed  heads  south ,2486.0,nsw, 02  7812  7203 ,bencacjdoj@yahoo.com,masters-degree,general-manager,153883.0, 5489  4826  8791  1585 ,42,2019-09-22t23:51+00:00
R69612633,e162319663,paul,o,thigpen,f,63,13/2/1957, 1440  kin  kin  road  jondell ,wolvi,4570.0,qld, 07  2906  3904 ,qdjfbptkso@mail.com,advance-diploma,ict-technician,139255.0, 4799  7923  0882  4752 ,32,2008-12-27t02:07+00:00
R81826520,d168021285,walter,william,davis,f,28,26/7/1992, 8  ducholz  place  congreave  court ,emerald,4720.0,qld, 07  3852  8288 ,davis.walter@yahoo.com,graduate-diploma,chief-executive,180183.0, 9839  3758  0116  9397 ,9,2020-06-04t17:09+00:00
R26057297,a172065972,patrick,festus,crawford,m,32,25/9/1986, 33  Illuta  Avenue , Ferny  Hills ,4055.0,QLD, 07  6599  0184 ,patrick.crawford@hotmail.com,senior-secondary-school,taxi-driver,, 1547  8415  0385  4099 ,9,2012-12-15T23:13+00:00
R27701558,b151250778,robert,,scott,m,57,22/8/1963, 141  esplanade  street  downstairs , golden  beach ,4551.0,qld, 07  6210  1622 ,scott.robert@yahoo.com,diploma,other-technician,, 9965  3997  4626  3050 ,38,2020-06-16t05:19+00:00
R25275091,h151202597,walter,d,martin,f,17,12/3/2003, 7  james  street  mellour  court ,gilberton,5081.0,sa, 08  9587  1668 ,walter.martin@yahoo.com,senior-secondary-school,casual-worker,0.0, 1764  0883  1016  1587 ,2,2020-05-07t04:02+00:00
R44676388,c144668783,amy,huckaby,pettit,f,19,11/3/1999, 16  Lane  Street ,Wentworthville,2145.0,NSW, 02  3141  4063 ,bellinger.amy@hotmail.com,diploma,engineering-worker,-9999.0, 7028  3954  2033  6179 ,2,2018-05-07T21:15+00:00
R59315725,h197512553,sarah,best,prestridge,f,67,21/11/1953, 6  quamby  place  noosa  harbour  reserve , noosa  heads ,4567.0,qld, 07  8727  7816 ,sarah.prestridge@hotmail.com,certificate-iii,ict-technician,133645.0, 2602  2774  6043  1669 ,48,2020-04-23t08:34+00:00
R57037129,b172907513,dana,harold,krueger,m,44,24/3/1976, 8  allan  street  myrtle  cottage ,goodna,4300.0,qld, 07  9765  9518 ,krueger57@mail.com.au,diploma,other-worker,73799.0, 3314  2817  3738  1154 ,25,2020-04-09t10:09+00:00
R28641645,a114864526,matthew,m,bradshaw,m,42,1/1/1975, 51  Merridown  Drive ,Carrara,4211.0,QLD, 07  7674  7169 ,ehdeonmiot@aol.com,certificate-iv,ict-technician,71711.0, 2585  3697  0671  5630 ,25,2016-06-08T16:32+00:00
R87851276,e161877852,charlotte,m,mattocks,f,49,10/11/1971, 10  rolan  court  eton  lodge , palm  beach ,4221.0,qld, 07  6072  9133 ,charlotte27@hotmail.com,certificate-ii,health-support-worker,30984.0, 2015  4206  6201  6817 ,30,2020-02-09t01:57+00:00
R33670913,g173630391,maxine,strickland,vance,f,34,5/11/1986, 584  oxford  street  bottom  flat , bondi  junction ,2022.0,nsw,,maxine76@hotmail.com,senior-secondary-school,other-clerical-worker,35411.0, 4758  9245  6210  7962 ,13,2018-07-04t05:43+00:00
R43817471,c171817443,clarence,arthur,mcpherson,m,30,27/5/1990, 40  breen  street  lakeview ,murtoa,3390.0,vic, 03  3905  4211 ,clarence4@mail.com.au,senior-secondary-school,personal-assistant,, 2627  6613  4322  2106 ,11,2020-07-04t19:39+00:00
R31502775,d113552770,boyd,ajay,bailey,m,66,25/8/1954, 1  copperville  road  copperville ,marlborough,4705.0,qld, 07  8222  2532 ,bailey.boyd@mail.com.au,senior-secondary-school,machinary-driver,16231.0, 0124  8323  0744  3652 ,47,2020-05-20t07:54+00:00
R83578612,b161728853,phillip,dean,smith,f,18,17/12/2002, 52  moir  lane  the  ridge ,acheron,3714.0,vic, 03  4495  7026 ,smith48@mail.com.au,senior-secondary-school,casual-worker,, 9227  6867  9006  6912 ,1,2020-04-09t08:23+00:00
R78457700,e150478077,jeffrey,michael,bauer,f,28,2/6/1992, 111  albert  street  venetia ,islington,2296.0,nsw, 02  5676  9737 ,jeffrey.bauer@gmail.com,graduate-diploma,manager,167572.0, 0619  8573  3039  9777 ,6,2017-05-02t02:56+00:00
R27990901,c179910029,markesha,b,friedhoff,f,35,24/11/1985, 1  bronberg  court  villa  27 ,southport,4215.0,qld, 07  9106  9748 ,markesha.friedhoff@mail.com.au,certificate-iii,construction-worker,55643.0, 9083  4564  3150  4073 ,16,2020-04-03t20:07+00:00
R78087611,c116817708,richard,mcneil,matrulli,f,27,24/11/1989, 13  Jardine  Street ,Kingston,2604.0,ACT, 02  6602  3883 ,matrulli.richard@mail.com,certificate-ii,engineering-worker,62124.0, 2846  1622  3988  4465 ,12,2016-01-01T13:32+00:00
R17860444,b108644471,ronald,frazier,melvin,f,49,17/9/1971, 1  windmill  road  rum  jungle ,batchelor,845.0,nt, 08  0940  7581 ,melvin.ronald@mail.com,certificate-i,clerical-worker,43879.0, 7244  8962  0305  5522 ,24,2014-05-23t10:37+00:00
R26550087,h176255800,billy,elisha,livengood,m,67,10/8/1949, 14  Bellara  Street ,Nerang,4211.0,QLD, 07  9910  7280 ,,graduate-certificate,ict-professional,87073.0, 0379  1829  0172  8409 ,51,2015-09-02T07:22+00:00
R46105435,e110445563,donald,remone,ross,m,13,4/10/2007, 5  mckay  garden  prfsnl  centre ,turner,2612.0,act, 02  7441  5636 ,ross.donald@hotmail.com,secondary-school,,0.0,,0,2020-02-24t17:26+00:00
R14945856,h118654945,kenneth,j,wright,f,40,6/11/1980, 77  lake  placid  road  kamerunga  villas , lake  placid ,4878.0,qld, 07  0216  6750 ,kenneth.wright@yahoo.com,senior-secondary-school,other-clerical-worker,42357.0, 8943  3165  8265  0065 ,20,2019-10-12t07:19+00:00
R89030228,a122908038,veronica,sykes,vaughan,f,57,21/8/1963, 23  birch  road  adeline  vlge ,wyoming,2250.0,nsw,,ossflhkepd@mail.com.au,certificate-iv,other-worker,89717.0, 9487  2268  7145  4549 ,36,2018-07-15t07:14+00:00
R47273682,a142773628,brenda,mclamb,hernandezliveth,f,35,15/5/1985, 171  david  low  way  edgewater  village , bli  bli ,4560.0,qld, 07  1921  5849 ,gmdkmqtojl@yahoo.com,advance-diploma,ict-technician,71604.0, 5471  9391  5949  7748 ,12,2016-06-11t06:22+00:00
R98381932,b123889913,john,b,taber,m,74,8/11/1946, 2  moorwatha  road  rocky-tavern ,bungowannah,2640.0,nsw, 02  0314  1207 ,taber15@mail.com.au,secondary-school,construction-labourer,10086.0, 4607  0172  0516  7623 ,54,2019-11-26t09:16+00:00
R19537778,d177158379,pamela,nichols,dellinger,f,73,21/8/1946, Brook  Street  Murray  Vly  Highway ,Towong,3707.0,VIC, 03  1821  4755 ,dellinger.pamela@yahoo.com,advance-diploma,education-professional,106952.0, 8356  3729  3583  2410 ,51,2015-07-06T15:12+00:00
R36708370,f187670330,gregory,earl,coffey,f,64,29/3/1952, 39  Burchall  Grove ,Dandenong,3175.0,VIC, 03  5827  8362 ,coffey.gregory@gmail.com,bachelor-degree,other-technician,-9999.0, 2823  3655  3065  9181 ,49,2016-11-23T16:11+00:00
R31581344,i114514338,david,p,herman,f,12,24/1/2008, 58  findlay  place  kiah  lodge , bateau  bay ,2261.0,nsw, 02  3914  4992 ,david76@hotmail.com,secondary-school,,0.0,,0,2020-07-03t21:09+00:00
R05002762,b102652070,robert,,deschamps,f,43,1/2/1977, 26  mitchell  street  mallam  chambers ,darwin,800.0,nt, 08  5537  2283 ,robert37@mail.com,certificate-ii,automotive-worker,, 8951  6031  6261  5181 ,24,2020-10-18T24:43+00:00
R97946460,h196674490,matthew,gene,hobbs,m,55,25/9/1961, 49  Banksia  Street ,Botany,2019.0,NSW, 02  4421  4616 ,matthew49@gmail.com,advance-diploma,ict-technician,130838.0, 7759  9909  8496  3044 ,31,2007-08-23T02:45+00:00
R80401466,b116480604,carolyn,katherine,perry,f,18,8/4/2000, 11  Madigan  Street , Alice  Springs ,870.0,NT, 08  3608  2293 ,carolyn.perry@gmail.com,certificate-i,clerical-worker,47296.0, 5446  7388  1281  9745 ,1,2018-01-27T22:14+00:00
R31264599,h192563419,bernardo,darnell,anderson,f,28,24/11/1989, 37  Stuart  Street ,Capalaba,4157.0,QLD, 07  4444  0678 ,bernardo39@aol.com,graduate-diploma,legislator,150141.0, 8054  0690  3975  0028 ,12,2017-06-14T13:06+00:00
R03250441,f150201443,kenji,fulton,shabazz,f,32,10/4/1985, 57  Menard  Street , Whyalla  Stuart ,5608.0,SA, 08  6210  3760 ,kenji93@aol.com,certificate-i,secretary,31121.0, 7795  4227  6310  1943 ,6,2007-05-22T12:06+00:00
R57022984,d182075924,ellis,louis,freeman,m,65,10/3/1952, 29  Haines  Street ,Creswick,3363.0,VIC,,freeman53@mail.com.au,certificate-iv,other-technician,, 0769  7660  0054  9199 ,49,2017-06-12T08:20+00:00
R78626445,i166852474,justin,wakil,mellows,m,18,21/6/2002, 400  bolbellup  road  gunyah ,bokerup,6395.0,wa, 08  6423  7051 ,jrltmjbmdl@mail.com.au,senior-secondary-school,casual-worker,0.0, 7610  0702  1098  6390 ,1,2020-02-10t04:47+00:00
R09040305,a139000045,joseph,nicholas,washington,f,7,25/7/2013, 252  main  road  regents  landing ,maroochydore,4558.0,qld,,,primary-school,,,,0,2020-07-19t05:12+00:00
R31851839,d131138985,kevin,ellis,jones,m,53,20/4/1966, 1323  Bribie  Island  Road ,Ningi,4511.0,QLD, 07  3262  9774 ,jones72@aol.com,bachelor-degree,ict-technician,71000.0, 6216  4627  9292  5500 ,28,2012-05-22T20:59+00:00
R82576936,c176298356,craig,,niswonger,f,28,30/11/1992, 4  harrington  road  minot , margaret  river ,6285.0,wa, 08  9725  6980 ,craig.niswonger@mail.com.au,bachelor-degree,ict-technician,132953.0, 0263  2412  8105  3119 ,9,2020-01-27t08:47+00:00
R40410518,a184104501,richard,octavius,rogers,f,28,13/4/1989, 46  Langlo  Street ,Riverhills,4074.0,QLD, 07  5876  6701 ,aghpfcnbfd@mail.com.au,certificate-iii,automotive-worker,56067.0, 6922  8188  7607  9717 ,12,2017-12-13T16:15+00:00
R07257506,i100567725,casey,starleen,scott,f,33,18/1/1987, 100  meadowlands  road  meadowglen ,carina,4152.0,qld, 07  9301  5491 ,scott56@yahoo.com,graduate-certificate,art-media-professional,140793.0, 0502  6262  0444  5372 ,14,2020-07-08t16:20+00:00
R58110589,g195818015,petra,,lewis,f,20,8/11/2000, 463  scaysbrook  drive  brentwood  village ,kincumber,2251.0,nsw, 02  7224  5260 ,petra55@yahoo.com,senior-secondary-school,other-clerical-worker,, 5907  6052  5341  8339 ,1,2020-03-02t16:17+00:00
R60164192,h116209614,ethan,alexander,singh,f,16,1/10/2003, 6  Elizabeth  Avenue ,Murwillumbah,2484.0,NSW, 02  1042  4430 ,,senior-secondary-school,casual-worker,0.0, 1309  0526  6445  2790 ,2,2019-07-11T19:08+00:00
R91728788,g188918772,jay,todd,raeford,m,65,20/8/1955, 16  moore  street  the  globe , civic  square ,2608.0,act, 02  7448  7142 ,jay.raeford@gmail.com,advance-diploma,art-media-professional,-9999.0, 0873  4906  8010  4444 ,46,2020-02-03t04:26+00:00
R83479414,g174448193,graham,,ridings,f,19,25/2/2001, 1  taylors  creek  road  nardoo ,tarago,2580.0,nsw,,dmfqnhsogd@gmail.com,advance-diploma,health-professional,103463.0, 4047  1062  8615  0602 ,0,2020-05-21t22:26+00:00
R84955326,i145632895,tonya,lynn,linares,f,28,12/3/1992, Frost  Road ,Peechelba,3678.0,VIC, 03  4290  8326 ,,certificate-ii,engineering-worker,87549.0, 8598  1768  5462  4684 ,9,2020-07-14T14:48+00:00
R34611160,c111640163,kevin,,burgin,f,75,7/2/1942, 39  Windsor  Street , Kingston  Beach ,7050.0,TAS, 03  0038  6903 ,kevin39@yahoo.com,certificate-iii,other-technician,134682.0, 0471  8387  1929  0264 ,54,2012-02-17T17:01+00:00
R74448630,f146448037,marcus,l,edmonds,m,37,7/5/1983, 166  wattle  crescent  white  gate ,glossodia,2756.0,nsw, 02  5017  3618 ,marcus.edmonds@yahoo.com,secondary-school,machinary-driver,12052.0, 6542  5496  9318  2574 ,18,2020-02-12t02:17+00:00
R84567320,h170653824,lisa,r,atkins,f,69,2/11/1951, 150  rockhampton  road  caprion  retiement ,yeppoon,4703.0,qld, 07  1927  6576 ,lisa35@gmail.com,certificate-ii,health-support-worker,49875.0, 6741  8248  7236  6631 ,45,2015-05-08t08:22+00:00
R07464868,i108667448,stephanie,thompson,thrash,f,47,12/1/1971, 115  blyth  street  flt  4 ,altona,3018.0,vic, 03  2834  6956 ,smith.stephanie@mail.com.au,certificate-ii,other-worker,66469.0, 8508  0234  3172  1843 ,30,2018-06-21T24:07+00:00
R76593284,e187436529,christopher,lee,connell,m,12,10/3/2008, 3  Giddings  Avenue ,Cronulla,2230.0,NSW, 02  9757  8313 ,connell26@hotmail.com,secondary-school,,0.0,,0,2020-10-24T19:21+00:00
R31200119,i111092301,wendy,sherrice,overbee,f,33,4/3/1987, 28  bowdens  road  rose  cottage ,hadspen,7290.0,tas, 03  7219  1705 ,wendy.overbee@mail.com,graduate-diploma,ict-professional,144075.0, 8911  5200  8843  6008 ,14,2020-07-08t20:16+00:00
R52564165,b166425551,jacqueline,warwick,jones,f,5,19/9/2013, 36  Keemore  Way ,Balga,6061.0,WA, 08  0206  6097 ,jones89@aol.com,primary-school,,0.0,,0,2018-05-27T08:08+00:00
R88387912,d198738128,esther,rogers,springle,f,60,26/7/1960, 14  brookland  avenue  acacia  hills  street ,sheffield,7306.0,tas, 03  9515  7745 ,springle54@mail.com,senior-secondary-school,personal-assistant,38421.0, 1754  7206  4306  9373 ,35,2014-11-03t21:37+00:00
R43631384,g163481334,jerrayle,,adams,f,51,29/12/1969, 102  maroondah  highway  central  road ,croydon,3136.0,vic, 03  5600  1039 ,fkmgaacjcm@mail.com.au,certificate-iii,ict-technician,, 1875  2094  5325  1881 ,32,2020-01-18t13:56+00:00
R48163655,a148156536,benjamin,junior,bittle,m,11,27/10/2009, 5  maud  street  rosetta  village  house , victor  harbor ,5211.0,sa, 08  9008  6918 ,benjamin10@gmail.com,primary-school,,0.0,,0,2020-06-19t10:50+00:00
R55056979,f159605597,khari,reed,mayer,m,73,20/2/1947, 29  cavenagh  street  chin  arcade ,darwin,800.0,nt, 08  8347  8795 ,mayer45@gmail.com,advance-diploma,education-professional,81313.0, 4715  1529  5910  1533 ,53,2019-02-08t15:35+00:00
R92936297,b139929762,patricia,brooke,saya,f,56,8/2/1964, 1  Charles  Street ,Plympton,5038.0,SA, 08  9735  5751 ,saya77@mail.com,certificate-ii,engineering-worker,, 6344  0964  2010  3786 ,35,2018-06-23T24:09+00:00
R13886057,e170516883,mary,williams,mcclure,f,73,11/8/1947, 1  wilderness  road  wallcliffe  lodge , margaret  river ,6285.0,wa, 08  1748  2408 ,mcclure94@yahoo.com,diploma,construction-worker,67981.0, 6126  5021  9840  1048 ,54,2020-04-24t04:23+00:00
R27419697,h127949167,joyce,lee,goodwin,f,25,28/4/1995, 155  st  andrews  road  kangaroo  ground , kangaroo  ground ,3097.0,vic,,goodwin.joyce@aol.com,graduate-diploma,legal-professional,-9999.0, 6238  8006  9031  5618 ,6,2020-07-14t03:40+00:00
R80822787,a127208788,arthur,,clark,m,32,22/1/1988, 157  marconi  street  villa  96 , bonnells  bay ,2264.0,nsw, 02  6103  9060 ,clark.arthur@mail.com.au,senior-secondary-school,construction-labourer,13797.0, 5925  5499  3523  4981 ,13,2020-02-24t10:20+00:00
