rec_id_medical,ssn,age_at_consultation,medicare_number,marital_status,height,weight,bmi,blood_pressure,cholesterol_level,smoking_status,clinical_notes,consultation_timestamp,rec_id_education,current_age,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp,first_name,middle_name,last_name,gender,birth_date,street_address,suburb,postcode,state,phone,email
rec-3892,b136424450,19, 2094  46063  2  2 ,not-married,199,91,22,82,79,0,facet-arthropathy-bilateral-l4-5,2015-11-01t05:57+00:00,R02446435,24,certificate-iv,ict-technician,, 0236  7273  9088  6194 ,5,2020-04-12t02:09+00:00,kristina,l,leonard,f,18/11/1996, 6  empire  bay  drive  samaldo  caravan  park , empire  bay ,2257.0,nsw, 02  5774  3233 ,kristina.leonard@mail.com
rec-94467,b161728853,18, 8381  71167  1  3 ,,179,-99,17,71,112,0,nausea,2020-03-05t10:38+00:00,R83578612,18,senior-secondary-school,casual-worker,, 9227  6867  9006  6912 ,1,2020-04-09t08:23+00:00,phillip,dean,smith,m,17/12/2002, 52  moir  lane  the  ridge ,acheron,3714.0,vic, 03  4495  7026 ,smith48@mail.com.au
rec-13028,e191620724,35, 1064  23582  2  2 ,separated,173,80,26,73,188,0,dry-mouth,2017-04-08t15:30+00:00,R12062497,38,secondary-school,un-employed,, 3246  9694  5043  3424 ,19,2020-07-04t20:23+00:00,seth,stephen,beneventi,m,05/12/1982, 6  barker  drive  mowll  village , castle  hill ,2154.0,nsw, 02  6768  5609 ,beneventi13.mail.com.au
rec-66123,e166887874,67, 1394  91358  1  2 ,not-married,199,-99,31,75,180,0,headache,2015-07-22t04:09+00:00,R78867648,72,graduate-diploma,legal-professional,, 3935  4730  9504  0547 ,52,2019-05-26t02:14+00:00,konnion,valentine,mcneill,m,01/04/1948, 83  duffys  road  tingari  village ,terrigal,2260.0,nsw, 02  6288  7420 ,konnion.mcneill@mail.com
rec-31663,e197401627,45, 3014  56885  1  2 ,married,198,136,34,80,226,0,lung-nodule,2013-06-17t06:32+00:00,R40792761,52,graduate-diploma,manager,, 0513  4649  2289  4721 ,31,2018-04-22t24:23+00:00,nora,zerden,toney,f,17/04/1968, 157  marconi  street  henry  kendall  bayside , bonnells  bay ,3770.0,nsw, 02  5662  1022 ,toney88@hotmail.com
rec-31262,g148697726,9, 1349  91146  2  3 ,,126,35,22,73,229,0,hernia,2020-03-23t24:37+00:00,R78496627,9,primary-school,,,,0,2020-04-23t14:39+00:00,patricia,yvette,mcbride,m,28/08/2011, 1  vermont  rise  village  walk , vermont  south ,3133.0,vic, 03  7062  3936 ,mcbride.patricia@gmail.com
rec-25064,h175043564,59, 5053  88554  2  1 ,not-married,197,118,30,83,88,0,cold-(sinus-congestion,2018-10-09t19:40+00:00,R36445057,61,certificate-iv,ict-technician,, 0028  8828  0180  4704 ,42,2020-07-05t08:43+00:00,rodney,alan,warren,m,05/11/1959, 41  parkesbourne  road  kurrnung ,yarra,2580.0,nsw, 02  2245  1594 ,rodney19@hotmail.com
rec-14996,d125825216,9, 1574  60551  2  3 ,,143,34,16,77,134,0,blood-in-urine,2013-06-02t03:01+00:00,R52562128,16,senior-secondary-school,casual-worker,, 1640  3046  8446  4567 ,3,2020-05-15t22:41+00:00,wendy,jean,hyman,m,07/04/2004, 3  parap  road  parap  village  shopping  centre ,parap,820.0,nt, 08  0350  7438 ,wendy.hyman@mail.com.au
rec-74079,a147060423,57, 3724  64510  1  1 ,married,190,148,40,74,168,0,dizziness,2017-07-19t21:23+00:00,R40640237,60,graduate-certificate,manager,, 8568  4018  8991  4695 ,40,2019-09-21t10:57+00:00,ramanath,francis,bebber,f,22/09/1960, 85  hester  street  cambrai  village ,merriwa,6030.0,wa, 08  3116  3885 ,kkljlgpsib@gmail.com
rec-10813,g193371496,44, 4927  76857  2  2 ,married-de-facto,167,68,24,78,121,0,bilateral-hip-osteoarthritis,2016-08-19t20:39+00:00,R47396139,48,senior-secondary-school,machinary-driver,, 6936  9207  5695  2426 ,28,2019-04-25t20:07+00:00,bryan,david,hensley,m,19/05/1972, 13  waldhorn  drive  grindelwald  estate ,grindelwald,7277.0,tas, 03  7390  4576 ,hensley.bryan@yahoo.com
rec-53421,h165481509,14, 6786  28419  1  3 ,not-married,142,71,35,68,121,0,hypertension,2015-08-23t21:09+00:00,R51049685,19,bachelor-degree,other-technician,, 3694  4479  6204  1671 ,0,2020-05-12t02:26+00:00,david,rogon,hughes,m,22/01/2001, 1  windmill  road  rum  jungle ,batchelor,845.0,nt, 08  8306  9973 ,david57@hotmail.com
rec-25161,e146274597,5, 9242  83216  2  2 ,,106,24,21,76,97,0,heart-palpitations,2013-08-17t04:31+00:00,R46759274,12,secondary-school,,,,0,2020-01-07t07:05+00:00,christian,erie,doyle,m,28/05/2008, 656  mole  creek  road  redlands ,deloraine,7304.0,tas, 03  8357  4875 ,christian88@gmail.com
rec-72721,c109053760,69, 9770  57544  2  2 ,not-married,181,109,33,68,213,0,dermatitis,2014-09-09t04:45+00:00,R70350096,75,graduate-diploma,chief-executive,, 8556  9921  1671  8925 ,56,2020-05-13t17:01+00:00,reginald,c,ellis,f,30/03/1945, 14  kerang  road  cottrells  farm ,quambatook,3540.0,vic, 03  5442  4496 ,reginald89@gmail.com
rec-96014,d138884962,30, 4033  18221  2  1 ,not-married,188,122,34,75,176,0,broken-femur,2016-02-27t08:49+00:00,R34898682,34,diploma,ict-technician,, 9055  8328  1082  7105 ,15,2020-03-20t10:54+00:00,robert,adam,goodson,f,02/05/1986, 161  strickland  crescent  canberra  speclst  centre ,deakin,2601.0,act, 02  7584  7644 ,goodson30@hotmail.com
rec-25387,e181874689,34, 4666  81190  1  1 ,married-de-facto,191,100,27,71,166,0,trouble-sleeping,2013-06-12t14:05+00:00,R41768898,41,certificate-i,clerks,, 1170  1507  3346  3761 ,22,2020-03-01t19:10+00:00,debra,b,brown,f,31/03/1979, 1  browns  marsh  road  lake  samuel , bronte  park ,3036.0,tas, 03  0284  0644 ,jlqrjipaon@yahoo.com
rec-52581,f194285610,55, 1957  75649  1  1 ,married,185,94,27,76,153,1,worsening-eyesight-bilaterally,2012-04-02t24:55+00:00,R60852419,63,certificate-ii,other-worker,, 4089  9866  9794  4024 ,37,2013-01-20t04:34+00:00,sheldon,thomas,smith,m,07/12/1957, 57  jarrot  court  delaneys  creek ,d'aguilar,4514.0,qld,,smith.sheldon@mail.com
rec-85104,d126968013,40, 3470  31881  1  1 ,divorced,175,78,25,67,208,0,drowsiness,2015-11-23t14:12+00:00,R29018636,45,senior-secondary-school,personal-assistant,, 6252  1774  3870  3868 ,24,2018-03-15t14:52+00:00,robert,sylvester,mcmillan,f,13/07/1975, 3  admiralty  drive  the  nelson , paradise  waters ,4217.0,qld, 07  5494  9617 ,mcmillan.robert@mail.com
rec-67535,g178246195,30, 6793  55836  2  1 ,married,172,96,32,72,141,0,mild-depression,2015-04-21t03:41+00:00,R79126845,35,masters-degree,chief-executive,, 3286  4661  2633  7969 ,16,2020-06-01t13:57+00:00,ella,hernandz,crossman,f,23/04/1985, 25  bellevue  drive  parker  street , port  macquarie ,2444.0,nsw, 02  2069  4087 ,crossman65@yahoo.com
rec-65038,a147733170,8, 4974  57702  2  3 ,,132,35,20,76,223,0,chest-pain,2015-10-21t13:45+00:00,R07337417,13,secondary-school,,,,0,2020-03-20t15:16+00:00,jonathan,fredrick,hutchins,m,31/07/2007, 141  bullcreek  drive  air  force  memorial  est , bull  creek ,6149.0,wa, 08  7737  7623 ,hutchins41@mail.com
rec-5791,h140809320,62, 2711  33725  1  2 ,married-de-facto,179,83,25,78,227,0,feels-depressed,2017-07-09t02:21+00:00,R00894203,65,certificate-iii,construction-worker,, 8171  5927  6780  9155 ,45,2019-03-08t03:50+00:00,elijah,george,williams,m,23/11/1955, 1  muttaburra  cramsie  road  the  sandalwoods ,longreach,4730.0,qld, 07  0972  9348 ,williams74@gmail.com
rec-54047,d132200488,68, 4736  68883  1  2 ,married,196,135,35,75,187,0,soreness-at-lp-site,2019-10-05t15:32+00:00,R08228043,69,certificate-iv,other-worker,, 3736  0013  7709  1803 ,45,2015-07-15t17:04+00:00,juan,kevin,montoney,f,02/01/1951, 1  leichhardt  highway  mirrabooka ,banana,4702.0,qld, 07  0682  8525 ,montoney.juan@hotmail.com
rec-26276,i104118540,70, 9740  92518  2  2 ,not-married,190,118,32,82,204,0,mild-hernia,2014-12-09t10:02+00:00,R84014150,76,graduate-diploma,chief-executive,, 7160  9794  2433  5149 ,53,2016-02-24t17:58+00:00,john,taylor,baars,m,25/12/1944, 210  fifteenth  street  orange  grove  caravn  park ,irymple,3498.0,vic, 03  5421  7195 ,arqbcsijbm@hotmail.com
rec-36643,h199923142,63, 9240  84490  1  2 ,married-de-facto,167,85,30,72,203,0,torn-rotator-cuff-and-lateral-cuff-repair,2013-03-14t06:46+00:00,R23491299,70,certificate-i,clerks,, 2253  1916  8940  4868 ,46,2015-05-19t09:01+00:00,carlton,jamison,pucci,m,13/08/1950, 497  dean  street  flr  1 ,albury,2640.0,nsw, 02  7641  1972 ,carlton11@mail.com
rec-47434,a130247539,19, 6356  57279  1  3 ,not-married,188,90,25,71,143,0,diarrhea,2016-04-23t15:22+00:00,R32530974,23,diploma,automotive-worker,, 4039  1346  7397  5927 ,4,2020-04-18t02:46+00:00,judith,w,gyles,m,22/05/1997, 5  upward  street  flecker  house ,cairns,4870.0,qld, 07  2558  7333 ,judith2@mail.com
rec-80263,c153307436,34, 4477  71963  1  1 ,married,170,-99,31,72,172,0,subdural-hematomas-from-falls,2020-01-08t01:35+00:00,R30376435,37,certificate-iv,other-technician,, 6791  4901  1571  2414 ,16,2018-06-07t05:19+00:00,christopher,christopher,roper,f,19/01/1983, 55  wetherby  road  flea , howard  springs ,835.0,nt, 08  9915  1164 ,christopher.roper@mail.com
rec-22247,d159516020,65, 8339  33189  2  2 ,not-married,165,-99,49,77,122,0,musculoskeletal-pain,2016-01-17t17:54+00:00,R59561200,69,certificate-iii,other-worker,, 9959  0997  3532  0011 ,50,2020-06-26t10:40+00:00,stephanie,elizabeth,johnson-davis,f,17/06/1951, 84  villiers  road  villa  3 , padstow  heights ,2211.0,nsw,,nfthrcligh@yahoo.com
rec-99874,f198979486,54, 1978  80915  1  2 ,married,181,57,17,68,92,0,rash-left-forearm,2015-04-04t05:03+00:00,R78989649,59,bachelor-degree,other-technician,, 8759  4537  7919  9863 ,40,2020-04-24t15:41+00:00,matthew,edward,edwards,f,09/02/1961, 108  wallarah  road  oasis  caravn  park ,gorokan,2263.0,nsw, 02  7903  4368 ,edwards43@gmail.com
rec-98227,e188538156,17, 6582  69435  1  2 ,,181,57,17,76,128,1,headaches,2019-08-02t11:27+00:00,R88565813,18,senior-secondary-school,casual-worker,, 4183  2017  1967  2269 ,1,2020-02-10t03:15+00:00,douglas,foster,morrison,f,14/11/2002, 868  old  calder  highway  keilor  retirement  village ,keilor,3036.0,vic, 03  2451  1574 ,douglas49@aol.com
rec-6370,a116407705,22, 5596  82834  1  3 ,married,175,128,41,86,107,0,bilateral-shoulder-pain,2018-06-24t24:10+00:00,R14507760,24,certificate-ii,health-support-worker,, 2086  5442  5664  1231 ,5,2020-06-03t06:35+00:00,kayleigh,k,gantz,f,03/07/1996, 24  lyttleton  street  st  luke's  hospital ,launceston,7250.0,tas, 03  4513  3020 ,crpoqhpmok@yahoo.com
rec-56414,g127810865,44, 6525  33534  2  2 ,married,167,94,33,74,170,0,loss-balance,2014-10-22t03:45+00:00,R28567801,50,graduate-certificate,legal-professional,, 2316  1897  4736  7574 ,22,2011-08-06t11:02+00:00,lorraine,marie,kearns,f,14/03/1970, 200  school  road  gateway  village ,rochedale,4123.0,qld, 07  2920  4518 ,okrqqdrdfb@aol.com
rec-38263,i149958508,52, 7169  21543  2  2 ,not-married,168,132,46,80,248,0,total-hip-replacement,2012-09-17t06:19+00:00,R89405985,60,advance-diploma,ict-technician,, 5994  5052  2915  5218 ,33,2012-08-27t21:21+00:00,dennis,anthony,hayes,f,29/01/1960, 104  lorraine  avenue  berkeley  retirement  vlge , berkeley  vale ,2261.0,nsw, 02  9956  6025 ,dennis.hayes@aol.com
rec-30943,f189485154,16, 5055  58028  2  3 ,married,161,-99,22,68,114,0,back-pain-s/p-lp,2016-05-25t16:21+00:00,R58145849,20,secondary-school,taxi-driver,, 6529  9629  5396  0892 ,1,2020-03-18t09:50+00:00,marie,chantel,hill,f,21/12/2000, 1  tootle  street  mannagum  park ,kilmore,3764.0,vic, 03  4535  6489 ,hill55@hotmail.com
rec-21476,e121741435,28, 4710  41281  1  2 ,married,196,97,25,71,133,0,abdominal-discomfort-secondary-to-flatus,2015-08-16t11:51+00:00,R72415341,33,certificate-i,secretary,, 0923  5586  3536  1348 ,14,2020-06-11t08:22+00:00,brenda,leigh,steele,f,04/03/1987, 500  fitzgerald  road  bylands  street ,kilmore,835.0,vic, 03  7596  8784 ,steele.brenda@yahoo.com
rec-98967,h155227650,26, 2784  29735  1  2 ,separated,165,104,38,80,185,0,hypothyroidism,2013-09-11t18:01+00:00,R50527652,33,senior-secondary-school,other-labourer,, 3146  0619  7819  5941 ,12,2018-11-11t13:05+00:00,frank,ray,taylor,f,25/11/1987, 15  victoria  avenue  broadbeach  central  mall ,broadbeach,4218.0,qld, 07  8753  4979 ,iqjnmgcgag@yahoo.com
rec-63303,i166852474,13, 1983  13444  2  3 ,,148,75,34,70,210,0,anemia,2015-01-18t20:23+00:00,R46576428,16,senior-secondary-school,casual-worker,, 7610  0702  1098  6390 ,1,2018-06-07T18:45+00:00,justin,wakil,mellows,m,21/06/2002, 237  dural  road  pitt  town ,maraylya,5039.0,nsw, 08  5310  8193 ,jrltmjbmdl@mail.com.au
rec-59201,g125421083,33, 2834  45716  1  2 ,married,177,73,23,70,160,0,djd/osteoarthritis,2018-02-25t14:02+00:00,R28401235,35,advance-diploma,other-technician,, 3629  4907  7617  0685 ,16,2020-03-01t09:33+00:00,rosetta,rachael,debrew,f,08/12/1985, 227  st  vincents  court  the  groves ,minyama,4575.0,qld, 07  1086  9177 ,rosetta.debrew@mail.com
rec-58957,g126177100,63, 6993  25678  2  1 ,married-de-facto,190,88,24,76,150,0,myeloid-dysplasia-syndrome-pancytopenic,2020-03-21t09:34+00:00,R72706110,63,certificate-iv,other-technician,, 7083  5990  9970  2099 ,44,2020-02-02t02:42+00:00,dorothy,blair,robinson,f,22/11/1957, 491  kellys  plains  road  melton ,armidale,2350.0,nsw, 02  9669  3980 ,dorothy.robinson@hotmail.com
rec-78718,a139000045,7, 4673  15000  2  2 ,,110,34,28,67,253,0,fall,2020-01-16t14:12+00:00,R09040305,7,primary-school,,,,0,2020-07-19t05:12+00:00,joseph,nicholas,washington,f,25/07/2013, 252  main  road  regents  landing ,maroochydore,4558.0,qld, 07  5113  2071 ,
rec-3971,c172542847,43, 5324  68017  2  1 ,married,191,104,28,73,162,1,diarrhea,2014-11-01t12:41+00:00,R72425874,49,certificate-ii,health-support-worker,, 0325  8469  4436  9402 ,29,2019-01-21t01:33+00:00,chrystal,brady,phelps,f,19/06/1971, 604  batman  highway  bayview ,hillwood,7212.0,tas, 03  7716  7603 ,chrystal20@mail.com.au
rec-71888,e124778362,33, 5165  67382  2  2 ,married,165,148,54,78,172,0,heat-exhaustion,2011-01-26t21:52+00:00,R32877426,42,bachelor-degree,legal-professional,, 1454  0189  5299  5100 ,22,2019-12-16t24:26+00:00,daniel,ryan,richmond,f,16/02/1978, 123  willandra  road  villa  34 ,cromer,2099.0,nsw, 02  3185  6176 ,richmond53@hotmail.com
rec-25495,e174191791,67, 3189  55477  1  1 ,married,198,135,34,71,187,0,constipation,2018-07-23t06:29+00:00,R41797191,69,advance-diploma,education-professional,, 4543  7641  2967  9853 ,50,2020-02-10t16:48+00:00,rachelle,monique,honor,f,17/11/1951, 24  mather  street  pineview ,weston,2611.0,act, 02  4241  8689 ,rachelle32@hotmail.com
rec-56720,a166714623,8, 5695  49361  1  3 ,,120,23,15,80,217,0,low-energy,2020-02-14t07:50+00:00,R21467663,8,primary-school,,,,0,2020-02-19t14:38+00:00,jeremy,elden,tanner,m,14/12/2012, 60  woodroffe  avenue  centraville , main  beach ,4217.0,qld, 07  5730  9807 ,tanner.jeremy@yahoo.com
rec-87435,f107031106,5, 8749  13513  1  3 ,,118,26,18,67,160,0,dizziness-(periodic),2011-07-16t09:54+00:00,R73006101,15,secondary-school,,,,0,2020-01-26t09:45+00:00,ronald,alexander,perry,f,09/08/2005, 86  crozier  circuit  arawang ,kambah,2902.0,act, 02  6638  8743 ,
rec-51444,d172956153,12, 4367  25034  2  3 ,,138,64,33,69,100,0,constipation,2015-09-25t21:27+00:00,R72569351,17,senior-secondary-school,casual-worker,, 1515  2512  4973  2036 ,2,2020-05-14t20:20+00:00,malinda,ann,kenon,f,03/04/2003, 15  haebich  lane  heysen  village ,hahndorf,5245.0,sa, 08  9192  9270 ,kenon.malinda@mail.com.au
rec-66662,b116083734,77, 8789  67045  2  1 ,not-married,194,89,23,73,138,0,exacerbation-of-abdominal-cramping-and-bloating-(see-ae-#1),2016-11-17t04:33+00:00,R36183407,81,certificate-iv,re-tired,, 6396  9053  0656  1443 ,45,2020-01-10t16:32+00:00,jodi,,smith,f,21/09/1939, 48  gloucester  avenue  villa  39 ,belair,828.0,sa, 08  2616  6779 ,rcrbnclhek@yahoo.com
rec-1344,d132983413,50, 7730  35874  2  1 ,married-de-facto,186,94,27,71,233,0,urinary-frequency,2014-09-20t02:51+00:00,R93833421,56,secondary-school,looking-for-employment,, 8545  4676  9958  9239 ,36,2019-03-03t21:54+00:00,erik,frank,hansen,m,11/01/1964, 556  middle  road  top  camp ,maningrida,822.0,nt, 08  2156  2494 ,erik.hansen.mail.com
rec-2387,i114070714,49, 7629  86779  1  2 ,separated,191,-99,19,76,192,0,low-energy,2016-12-05t10:52+00:00,R40771104,53,senior-secondary-school,other-labourer,, 1548  4504  2922  3076 ,29,2015-11-21t11:54+00:00,patricia,spriull,brown,f,22/06/1967, 203  main  street  medical  centre ,peterborough,5422.0,sa, 08  0519  4975 ,patricia58@hotmail.com
rec-3544,h106024558,8, 9853  22899  1  2 ,,117,35,25,76,123,0,left-shoulder-pain,2020-06-22t21:46+00:00,R50602584,8,primary-school,,,,0,2020-02-24t08:37+00:00,vondia,ann,michels,f,10/10/2012, 1  greendale  road  coomara  park ,wallacia,2745.0,nsw, 02  4255  8821 ,sghhihlbrh@mail.com
rec-38235,g150843246,53, 6944  98850  1  1 ,married,188,107,30,67,144,0,atrial-flutter,2015-02-26t24:19+00:00,R34648205,58,certificate-iii,automotive-worker,, 2003  9420  4455  4817 ,33,2014-03-12t23:22+00:00,joan,jo,morgan,f,24/12/1962, 6  merthyr  road  river  gallery , new  farm ,4005.0,qld, 07  8251  6464 ,
rec-86467,d130299505,55, 7077  49667  2  1 ,married-de-facto,191,64,17,80,173,1,drowsiness,2016-10-16t09:18+00:00,R05903295,59,certificate-iii,automotive-worker,, 6132  3993  1667  9522 ,40,2020-06-03t23:51+00:00,robert,j,fields,f,30/11/1961, 1264  chittering  road  citrus  park , lower  chittering ,6084.0,wa, 08  1900  8424 ,robert84@mail.com
rec-62649,g195818015,16, 1122  66111  2  2 ,not-married,160,-99,33,82,129,0,dehydration,2016-10-14t13:51+00:00,R58110589,20,senior-secondary-school,other-clerical-worker,, 5907  6052  5341  8339 ,1,2020-03-02t16:17+00:00,petra,turner,lewis,f,08/11/2000, 89  yallambee  avenue  rsl  leisure  living  vlge , gosford  west ,2250.0,nsw, 02  7224  5260 ,petra55@yahoo.com
rec-60962,b118730629,72, 6155  83761  1  2 ,married,182,112,33,80,234,0,action-tremor-(shaky-writing),2016-08-02t20:55+00:00,R67190832,76,secondary-school,re-tired,, 8292  9778  8586  4064 ,45,2020-04-27t15:19+00:00,phillip,stefond,bruton,m,04/05/1944, 85  hester  street  cambrai  village ,merriwa,6030.0,wa, 08  7639  8184 ,phillip9@aol.com
rec-74490,d137934471,60, 4688  88347  1  1 ,not-married,190,101,27,65,230,0,low-energy-related-to-mild-depression,2016-04-10t24:30+00:00,R31497374,64,bachelor-degree,ict-technician,, 1981  6174  2773  2402 ,43,2018-06-21t18:32+00:00,joseph,martin,edwards,f,05/12/1956, 361  seventh  avenue  lynbrook , eden  park ,3757.0,vic, 03  9219  3583 ,edwards35@mail.com
rec-18042,e158818442,58, 1733  15698  1  2 ,not-married,182,65,19,73,253,0,gout,2014-01-08t10:10+00:00,R58482814,66,certificate-i,secretary,, 2047  0937  5377  3124 ,47,2020-06-11t10:32+00:00,felicia,bray,honeycutt,f,26/12/1954, 844  ferry  street  dockside  marina  b , kangaroo  point ,4169.0,qld, 07  6234  7569 ,honeycutt24.hotmail.com
rec-23444,f194267916,63, 5681  14908  2  2 ,married-de-facto,193,119,31,77,198,0,musculoskeletal-pain,2017-11-26t13:10+00:00,R62169497,67,graduate-certificate,chief-executive,, 2912  9513  1589  5553 ,48,2020-02-02t22:19+00:00,diane,patricia,meschke,f,14/12/1953, 125  bribie  island  road  silver  shores  vlge , sandstone  point ,4511.0,qld, 07  0591  2080 ,diane50.mail.com
rec-39101,a126874427,33, 2075  14335  2  2 ,not-married,180,131,40,75,97,1,dry-mouth,2014-10-22t19:53+00:00,R74872426,39,certificate-iii,other-technician,, 2411  4975  1971  7677 ,20,2020-07-26t16:51+00:00,burton,afif,burson,m,25/07/1981, 240  duranbah  road  dunnara  farm ,duranbah,2487.0,nsw, 02  2906  8455 ,burton17@hotmail.com
rec-44296,i131953811,29, 5298  85809  2  1 ,married,175,62,20,76,192,0,swallowing-difficulty,2017-03-27t19:38+00:00,R81531139,32,masters-degree,education-professional,, 1039  9120  5939  8971 ,11,2018-04-01t05:04+00:00,samantha,mildred,aronson,m,20/03/1988, 40  oakes  avenue  flt  1 , clayton  south ,3169.0,vic, 03  4528  0865 ,aronson56@mail.com.au
rec-18647,f132717009,28, 7882  96349  1  1 ,married-de-facto,170,59,20,70,208,0,carbon-monoxide-toxicity,2018-04-04t22:29+00:00,R01037297,30,certificate-iii,ict-technician,, 4047  5492  9641  4870 ,11,2020-07-25t04:10+00:00,damion,ray,raines,m,30/06/1990, 225  wickham  terrace  watkins  medical  centre ,brisbane,4000.0,qld, 07  9707  0857 ,raines26@mail.com.au
rec-98686,b156771130,57, 5914  35235  1  2 ,divorced,178,122,38,81,180,0,dermatitis-hands-&-feet,2012-03-07t17:19+00:00,R10536771,65,certificate-iii,ict-technician,, 7251  9850  2843  2081 ,46,2020-07-21t19:13+00:00,william,willard,jones,f,30/04/1955, 220  davey  street  fitzroy  apartments , south  hobart ,7004.0,tas, 03  2629  0207 ,
rec-78873,g194301063,15, 3881  70545  2  2 ,,155,-99,24,76,159,0,constipation,2017-08-17t14:53+00:00,R61433009,18,senior-secondary-school,casual-worker,, 4043  4319  0620  0985 ,1,2020-02-03t13:28+00:00,percy,franklin,carter,f,27/01/2002, 10  marina  avenue  villa  71 ,belair,5052.0,sa, 08  0861  3006 ,percy11@hotmail.com
rec-53921,e102398258,15, 2022  57936  1  2 ,married,183,79,23,72,114,0,fall,2014-11-12t11:28+00:00,R85902328,23,certificate-iii,engineering-worker,, 1635  8528  4860  9604 ,4,2020-05-02t02:04+00:00,ryker,brandon,beebe,f,16/12/1997, 16  the  haven  bourke , wagga  wagga ,2650.0,nsw, 02  6713  0935 ,rihijrlnhl.gmail.com
rec-27225,d136600612,61, 7375  42570  1  1 ,married,189,101,28,74,162,0,hives,2018-05-19t22:54+00:00,R00162366,63,advance-diploma,legal-professional,, 4281  4986  7069  3938 ,42,2018-09-03t08:49+00:00,irma,alexandra,baker,f,28/11/1957, 40  parap  road  finance  house ,darwin,800.0,nt, 08  1881  5887 ,pmojidgnim@aol.com
